Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
7797,-483,SpeedySmiley#9104,14,Platinum 3,L_a_G_g_Y_,,,0
7798,-482,FleetBreaker#3103,14,Platinum 3,kiri,,,0
7799,853,WildHolster#2051,14,Platinum 3,kvN,,,0
7800,-447,DirectBreaker#1647,14,Platinum 3,,ItsXXSNIPER19,,0
7801,-481,SmashBoss#8604,14,Platinum 3,TTVRicartii,,,0
7802,810,jvmes#8780,14,Platinum 3,;-;,,,0
7803,-482,ImmortalMira#3839,14,Platinum 3,,,ImmortalMira,0
7804,1502,JLM4N#6297,14,Platinum 3,JLM4N,,,0
7805,-482,TotalBlade#5694,14,Platinum 3,岬なこしか勝たん！！,,,0
7806,-185,AwesomeYolk#0834,14,Platinum 3,Mando,,,0
7807,-483,SkulledPro#7123,14,Platinum 3,Patch,,,0
7808,-369,BestSpark#4906,14,Platinum 3,psykotisk.vbs,,,0
7809,-482,IntenseNinja#1475,14,Platinum 3,TTV.Mental_Et,,,0
7810,-481,StreetGlitch#2304,14,Platinum 3,Fish,,,0
7811,-478,goopwalker#1053,14,Platinum 3,goopwalker,,,0
7812,-372,Aiyo#0856,14,Platinum 3,Aiyo,,,0
7813,16,ReconWeb#4642,14,Platinum 3,,Petro17,,0
7814,-697,FFRex#0409,14,Platinum 3,Rex`,,,0
7815,-547,DYCG9C76B#0687,14,Platinum 3,rai_799,,,0
7816,-477,Remisis#1679,14,Platinum 3,Remisis™,,,0
7817,-476,DTeezytv#0392,14,Platinum 3,,DTeezytv,,0
7818,-476,DazzlingExec#0201,14,Platinum 3,惊天魔盗团-马嘉祺,,,0
7819,-473,ElectricSoup#7028,14,Platinum 3,疯哦子,,,0
7820,733,eMs#6553,14,Platinum 3,eMs,,,0
7821,-361,ripmirage#5254,14,Platinum 3,TAMA,,,0
7822,-473,HypnoticGeomorph#8347,14,Platinum 3,HarryB.D,,,0
7823,-206,FundedCash#6846,14,Platinum 3,.,,,0
7824,1047,FabulousEffort#4379,14,Platinum 3,,Jakuub#3363,,0
7825,201,Ujik#0495,14,Platinum 3,Ujik,,,0
7826,-266,GrandPioneer#8752,14,Platinum 3,要你命三千,,,0
7827,-593,Spencerdu#2000,14,Platinum 3,Spencerdu89,,spencerdu89,0
7828,-440,FamousBlade#3616,14,Platinum 3,,,temp-450045,0
7829,2210,ShiningHat#3701,14,Platinum 3,gohealingbeam,,,0
7830,-476,NimbleGamer#6160,14,Platinum 3,咱就是说真的一整个无语住了家人们,,,0
7831,-349,SneakyRock#4756,14,Platinum 3,RiseL,,,0
7832,453,Kivescasino#0205,14,Platinum 3,,,Kivescasino,0
7832,453,EpicSniper#6011,14,Platinum 3,,,vatzu98,0
7834,-894,ForemostSword#7568,14,Platinum 3,传说的谁,,,0
7835,-266,NimbleCat#2750,14,Platinum 3,ThxtAnt,CrispyPrism157,,0
7836,-372,MortalKombat#1656,14,Platinum 3,,,Zay313_,0
7837,2264,ExaltedVision#7407,14,Platinum 3,egoista wa1kere,,,0
7838,-168,HypnoticRinger#7589,14,Platinum 3,IM NOT HIM,,,0
7839,-479,ImposingRock#7629,14,Platinum 3,,Poo Platoon,,0
7840,-478,BusinessWeapon#3938,14,Platinum 3,Okra,,,0
7841,19,ClassicTree#4562,14,Platinum 3,Le_Fishe,,,0
7842,-251,none#4419,14,Platinum 3,ukiyOme,,,0
7843,-475,WingedRinger#8545,14,Platinum 3,,,Kami_Reberu,0
7844,-474,TobiasRyota#2187,14,Platinum 3,Axar,,,0
7845,-473,XcinimodX_92#3269,14,Platinum 3,XcinimodX_92,,,0
7846,-627,HastyProp#9392,14,Platinum 3,ilovedogs123uwu,,,0
7847,-474,FierceCake#8808,14,Platinum 3,,JERDNTTV,,0
7848,-81,Hiding#3960,14,Platinum 3,Hiding,,,0
7849,-475,Guts#3535,14,Platinum 3,,,Amer-1li,0
7850,601,DEIV86#0591,14,Platinum 3,,deiv86,,0
7851,-476,ishi_sama#3940,14,Platinum 3,ɪѕнɪ_ѕαʍα,,,0
7852,-476,Kyosh1#4603,14,Platinum 3,,,KEK_Yosh1,0
7853,-475,lan#1022,14,Platinum 3,,まさちゃんでらっくす#9150,,0
7854,164,Marquad#3708,14,Platinum 3,,Marquad,,0
7855,-690,SkulledMoney#7533,14,Platinum 3,超级钻石暴龙神,,WangCJBLS,0
7856,1476,HypnoticPioneer#7865,14,Platinum 3,acidstormy,,,0
7857,-477,TheKrabbyKing#0475,14,Platinum 3,,The Krabby King,,0
7858,85,ChippedOrb#3960,14,Platinum 3,,Orbit Sypher#499,,0
7859,-131,QuirkyChannel#1457,14,Platinum 3,,um tree,,0
7860,971,UniqueDevice#2431,14,Platinum 3,UWJDAEDSGRTZRGHBEFW,,,0
7861,-480,Lorsal#0512,14,Platinum 3,Lorsal,,,0
7862,-480,FitSweep#0425,14,Platinum 3,,lIXDëaThXIl,,0
7863,1125,GleamingCake#1416,14,Platinum 3,Decadent Nut,,,0
7864,-480,StealthyOrb#3795,14,Platinum 3,D1SGRACEEEE,,,0
7865,-480,TacticalChannel#6758,14,Platinum 3,,,zofluflammin,0
7866,-500,GlitchyDevice#6267,14,Platinum 3,风俗店在逃男模,,,0
7867,900,SmashNinja#2874,14,Platinum 3,Bregio,,,0
7868,-481,ClassicCake#3663,14,Platinum 3,amp,,,0
7869,-261,Payske#4668,14,Platinum 3,Payske,,,0
7870,-481,RapidVictor#4909,14,Platinum 3,,,A_p_e_x_21,0
7871,-480,ClassicStyle#6812,14,Platinum 3,兩條龍為您服務。,,,0
7872,617,BestChannel#8625,14,Platinum 3,,BodieBodie#2909,,0
7873,3905,GetShtupped#4108,14,Platinum 3,GetShtupped,,,0
7874,879,MiD#2417,14,Platinum 3,MiD,,MiDNiTTEGaming,0
7875,-480,SkeletalDefender#0373,14,Platinum 3,,Yeet game436,,0
7876,334,Reaper2024#2981,14,Platinum 3,Super_P2811,,Total_Eclipse78,0
7877,39,AwakenTob4ik#0323,14,Platinum 3,.AwakenTob4ik,,,0
7878,-480,Jumpman#5178,14,Platinum 3,Jumpman,,,0
7879,133,Wadz#5359,14,Platinum 3,Eky,,,0
7880,-479,WildNinja#9523,14,Platinum 3,h0pe,,,0
7881,-405,BigSnow#4656,14,Platinum 3,Java,,,0
7882,590,PlayfulVision#3730,14,Platinum 3,,,iinsyte___,0
7883,1957,FundedGold#5427,14,Platinum 3,lxsing,,,0
7884,-480,FitFrog#8611,14,Platinum 3,,Gilb3rt14,,0
7885,-371,FitScore#9377,14,Platinum 3,,iTzJosmar19,,0
7886,-481,SurrealRodeo#0020,14,Platinum 3,中国人不开挂能玩游戏？,,,0
7886,-481,Maoo#0796,14,Platinum 3,我爱外挂，外挂爱我 (:,,,0
7888,-128,ExaltedPlace#9788,14,Platinum 3,TT,,,0
7889,965,BalletWeapon#7909,14,Platinum 3,,cwilf19,,0
7890,287,TrilobiteTiddies#0950,14,Platinum 3,,,JuiceWeasel5000,0
7891,-867,Wellinson#3103,14,Platinum 3,Savage,,WellinsonXO,0
7892,-536,TacticalDevice#2252,14,Platinum 3,Europa,,,0
7893,-486,DustyParty#4008,14,Platinum 3,,Fire Freak8,,0
7894,-486,EpicRock#3276,14,Platinum 3,Annasta1V3,,,0
7895,1448,FleetArena#4083,14,Platinum 3,,,fieldsWRLD,0
7896,18,DustyRig#0624,14,Platinum 3,Ev3rDMoff,,,0
7897,-397,ChargingRocker#4366,14,Platinum 3,,,Hallucianate,0
7898,-488,Knight#1213,14,Platinum 3,Knight,Zeus HMS,,0
7899,1019,Gray#0949,14,Platinum 3,:I,,,0
7900,-108,THEANATOLIEN#0141,14,Platinum 3,THEANATOLIEN,,,0
7901,-490,BazookaJoe#7643,14,Platinum 3,mute,,,0
7902,-727,KNi#7764,14,Platinum 3,KNi,,,0
7903,1223,Mr-Bubbles#0294,14,Platinum 3,Mr-Bubb1es,,,0
7904,-110,CuddlyProp#3012,14,Platinum 3,LSD,,,0
7905,-721,Willy1324x4#1243,14,Platinum 3,Willy1324x4,,,0
7906,-330,SYC#9300,14,Platinum 3,三叶草,,inexact-patron78,0
7907,-282,getblitzbru#5117,14,Platinum 3,novichokqk7z.tor,,stikked,0
7908,861,Beezy22#2129,14,Platinum 3,SANTA CLAUS,,OvernightGOAT,0
7909,-492,SoupyKingsman#6199,14,Platinum 3,SoupyKingsman,,,0
7910,-388,GreatWeapon#0980,14,Platinum 3,Artificial Suicide,,,0
7911,1326,QuickMap#2695,14,Platinum 3,aloha,,,0
7912,-489,UniqueZipline#6092,14,Platinum 3,Kayotik.,,,0
7913,-493,RelaxedGuide#0176,14,Platinum 3,,Gibby#8869,,0
7914,-49,WingedGlitch#8924,14,Platinum 3,,,Rozen_HTF,0
7915,-563,BoonyJ#4882,14,Platinum 3,Boony J,,,0
7916,-638,NimbleEffort#3785,14,Platinum 3,ApróPénisz (I),,,0
7917,180,Struggw#0855,14,Platinum 3,Struggw,,,0
7918,-469,B3HDWSAIY#6345,14,Platinum 3,,WiseG MASTER,,0
7919,-1039,WrangledLeader#0237,14,Platinum 3,SinAux,,,0
7920,-495,NotableCatwalk#2394,14,Platinum 3,MuteAbused,,,0
7921,552,Klutish#2334,14,Platinum 3,,Kluttish,,0
7922,-54,NotedBlade#3881,14,Platinum 3,데이지,,,0
7923,2943,WildFace#2185,14,Platinum 3,DAY,,,0
7924,1875,Hamoods#3027,14,Platinum 3,Hamoods,,,0
7924,1875,ForemostExec#0785,14,Platinum 3,FirstJarl,,,0
7926,-499,xTrashboi#9468,14,Platinum 3,xTrashboi,,,0
7927,-499,TiptopHolster#1178,14,Platinum 3,Ch1nastar°Fishbones,,,0
7928,-499,Sneppy#5013,14,Platinum 3,s,,,0
7929,-499,PowerHolster#7711,14,Platinum 3,,,Maddox12k,0
7930,-676,GrandHolster#2983,14,Platinum 3,RAON21,,,0
7931,-633,yon#6396,14,Platinum 3,yonyan,,,0
7932,-500,TotalStyle#4965,14,Platinum 3,Npva,,,0
7932,-500,TacticalRock#1977,14,Platinum 3,Sir Theodore III,,,0
7934,-500,SkulledDefender#0037,14,Platinum 3,,,TripTribe,0
7935,-532,PowerfulRodeo#4248,14,Platinum 3,,,XdWixx-_-,0
7936,-1271,SaidySZN#4042,14,Platinum 3,,SaidySZN,,0
7937,-500,StellarExpert#5952,14,Platinum 3,Fate Darkness,Fate Darkness,,0
7938,-607,chibikuh#2996,14,Platinum 3,chibikuh,,chibikuh,0
7939,-337,VirtualKatana#0674,14,Platinum 3,الصين هي حفرة الق,,,0
7940,-502,BusinessDefender#5621,14,Platinum 3,GetMurkedSon,,,0
7941,-500,LuckyRocker#2183,14,Platinum 3,Go_ofy,,,0
7942,946,itsbhop89#3453,14,Platinum 3,itsbhop89,ItsBhop89,,0
7943,-501,Finestmarshmello#4896,14,Platinum 3,finestmarshmello,,,0
7944,-501,PlayfulShotgun#7538,14,Platinum 3,Kidkiller6021,,Kidkiller6021,0
7945,1233,P1Jason#0058,14,Platinum 3,P1Jason,,,0
7945,1233,HonoredRig#0807,14,Platinum 3,Webs,,,0
7947,519,MeetJS#0419,14,Platinum 3,MeetJS,,,0
7947,519,MeetWS#8549,14,Platinum 3,MeetWS,,,0
7947,519,MeetDT#7601,14,Platinum 3,MeetDT,,,0
7950,-503,Zetadle#0221,14,Platinum 3,kamagwy,,kamagwy,0
7951,-503,LeadingCat#6392,14,Platinum 3,Sigma Meal Skibidi Slicers,,,0
7952,-502,FlawlessWeapon#7800,14,Platinum 3,lethaltoyou,,,0
7953,-502,Liru#3166,14,Platinum 3,LIRU,,,0
7954,-501,LethalDose#0845,14,Platinum 3,LethalDose,,,0
7955,631,EmkoCZ#0538,14,Platinum 3,EmkoCZ,,,0
7956,598,HappyBlade#7663,14,Platinum 3,I'M HIM,,,0
7957,-448,BalletPioneer#0273,14,Platinum 3,mdskamanullah380,,,0
7958,325,FreeBandBandit#8381,14,Platinum 3,,,zynnin_fr,0
7959,-504,CuddlySlam#8382,14,Platinum 3,tktawdbf49,,,0
7960,454,PowerfulPioneer#8064,14,Platinum 3,JayBeamsBozos,,,0
7961,-505,ubur#2513,14,Platinum 3,ubershark,,,0
7962,-63,BungBoe#3444,14,Platinum 3,BungBoe,,,0
7963,-505,Bipro#3789,14,Platinum 3,Bipro,,bipro321,0
7964,1031,Treyflo#9518,14,Platinum 3,,Treyflo,,0
7965,1051,CrystalWeapon#1838,14,Platinum 3,,Alcapri13600,,0
7966,-504,PromptPro#5120,14,Platinum 3,,,OfficiaIPapaJohn,0
7967,1069,NotedCatwalk#5089,14,Platinum 3,alterego,,AIter_eqo,0
7968,-503,IntenseExec#2817,14,Platinum 3,xxun,,,0
7969,-490,HypnoticRinger#7477,14,Platinum 3,,,Bonecrusher2188,0
7970,-821,RandomSoup#9726,14,Platinum 3,,Hugh J Nis,,0
7971,-499,UnusualSense#0435,14,Platinum 3,FPS_Wetsu,,,0
7972,467,ShiningHero#5221,14,Platinum 3,CryStiQ,,,0
7973,-37,TotalFace#0841,14,Platinum 3,Lopez,,consolekidxdd,0
7974,1529,NightGlitch#7306,14,Platinum 3,vDizZo,,,0
7975,-500,NimbleExpert#0224,14,Platinum 3,,,javigm15,0
7976,-365,DynamicYolk#7743,14,Platinum 3,Dank lel ¯\_(ツ)_/¯,,,0
7977,128,dziekansqrwysyn#0218,14,Platinum 3,dziekansqrwysyn,,,0
7978,-497,NotableBreaker#0306,14,Platinum 3,,GZN Dennys,,0
7979,-496,Zay#0462,14,Platinum 3,Zay,xxZay6,,0
7980,435,SuperRelic#0445,14,Platinum 3,aboredslacker,,,0
7981,-569,NotableBlade#6730,14,Platinum 3,,,CrispyDonn,0
7981,-569,GrandSword#0915,14,Platinum 3,,,Lynx--Feverr,0
7983,-188,BattleChannel#1412,14,Platinum 3,噗噗,,,0
7984,-667,UnusualHero#8072,14,Platinum 3,,eIIsworthjb,,0
7985,-867,Panzer#2065,14,Platinum 3,Panzer,,Mieczolajczyk,0
7986,-499,PeerlessWrangler#7313,14,Platinum 3,,GBM x White,,0
7987,-497,PowerfulVision#0490,14,Platinum 3,,,KTGLWelIs,0
7988,-497,9SF8EFAIM#2637,14,Platinum 3,,,Quick_Joepy,0
7989,661,HappySense#0326,14,Platinum 3,,,RedRxin,0
7990,-471,Bantik#8756,14,Platinum 3,Bantik,,,0
7991,-499,EngagingDefender#7600,14,Platinum 3,,,FunkyBenAskren69,0
7992,526,StellarGeomorph#3996,14,Platinum 3,vvvvtf,FallenLake54537,oldslipper,0
7993,24,yopassthepen#3149,14,Platinum 3,,,yopassthepen,0
7994,-364,Pchela#3137,14,Platinum 3,Pchela,,,0
7995,-58,PromptNinja#3011,14,Platinum 3,,Pound Zynx,,0
7995,-58,GreatSkull#4809,14,Platinum 3,,,fanciestsnailx1,0
7997,-502,FierceGuide#9995,14,Platinum 3,,,Tail-Spinner,0
7998,-502,ImposingSniper#9282,14,Platinum 3,,,jorbagomez,0
7999,-1116,Kzven#1587,14,Platinum 3,Kzven,,,0
8000,-29,Toxicpollo#2287,14,Platinum 3,ToxicPollo1,ABFCxToxiCpoLLo,,0
8001,-503,SamuelPatton#4466,14,Platinum 3,,Samuel Patton,,0
8002,-503,AwesomeSpark#6729,14,Platinum 3,,RaZe Spacial,,0
8003,-502,Alexthegamer51#7274,14,Platinum 3,Alexthegamer512,,,0
8004,-419,PowerYolk#0623,14,Platinum 3,理塘芙蓉王丁真参上,,,0
8005,1952,ReconGold#5810,14,Platinum 3,,,Shadow_II_,0
8006,1611,BustinCider#1401,14,Platinum 3,,,andthen132456,0
8007,107,ProntoPerson#4279,14,Platinum 3,Flip Phone Capone,,,0
8008,477,ShiningMoney#4009,14,Platinum 3,javohir7311,,,0
8009,-506,HypnoticHat#8145,14,Platinum 3,,DripRiddemZ,,0
8010,392,StellarSpark#1413,14,Platinum 3,,,sanjivinsmoke431,0
8011,4022,RaymondTheBastud#1664,14,Platinum 3,Raymond the Bastard,,,0
8012,411,Pesciot#4730,14,Platinum 3,ᶠˡᵃᵏᵃ pesciot,,,0
8013,-502,GlitchyLeader#3294,14,Platinum 3,Noob,,,0
8014,-214,Hi-techVision#2087,14,Platinum 3,PDP,,,0
8015,-503,PeerlessFace#2705,14,Platinum 3,,,thyliannn,0
8016,3883,SnappyGrenade#1654,14,Platinum 3,,THI SDz FiNEST,,0
8017,3550,Kyral#6253,14,Platinum 3,Kyral,,,0
8018,-502,BestBoss#8527,14,Platinum 3,Weskerx01,,,0
8019,-502,kerriplsbmywaifu#2260,14,Platinum 3,dawompus,,,0
8020,-502,UniqueGlitch#9302,14,Platinum 3,41,,,0
8021,599,BattleTurret#8109,14,Platinum 3,Cursed?,,,0
8022,-501,HonoredPanda#6995,14,Platinum 3,荔枝,,,0
8023,50,retrident#1915,14,Platinum 3,retrident,,,0
8024,-150,HonoredPioneer#1571,14,Platinum 3,在非法組隊我車你全家,,,0
8025,-501,GlitchySense#6990,14,Platinum 3,tonyrolly,,,0
8026,-501,VirtualPlace#0604,14,Platinum 3,Deviante,,,0
8027,-501,MrNemo#0925,14,Platinum 3,Nemo,,,0
8028,-501,QuirkyExpert#4457,14,Platinum 3,,,TTV_BigRich244,0
8029,-501,SmashTrain#8697,14,Platinum 3,RichChen,,fgghy62,0
8030,-501,SuddenStar#0139,14,Platinum 3,tim,,,0
8031,-501,DynamicSweep#3014,14,Platinum 3,tex,,,0
8032,-313,GreatPioneer#0954,14,Platinum 3,3laa  乂,,,0
8033,-523,StellarFashion#0503,14,Platinum 3,亲,,,0
8034,-499,FitKatana#4865,14,Platinum 3,,Ghtsly,,0
8035,-1062,StinkyMonkey#5256,14,Platinum 3,,Iampuma#4732,,0
8036,-469,HendeyL#7939,14,Platinum 3,BIGTOR,,HendeyLL,0
8037,-501,SwiftBreaker#4174,14,Platinum 3,FebsCat,,,0
8038,-500,BestWeapon#3014,14,Platinum 3,,Tes qui pelo,,0
8039,1157,StealthyShotgun#8871,14,Platinum 3,Ayo,,,0
8040,-535,UnusualSoup#8745,14,Platinum 3,,,rfwalborn,0
8041,-1061,FastSlam#0807,14,Platinum 3,,,TwitchtvGuqus,0
8042,2730,HappyShield#1681,14,Platinum 3,Pink_Tsunami,,,0
8042,2730,SonarBrain#0033,14,Platinum 3,Milky,,,0
8044,-501,xoxo#2318,14,Platinum 3,b-rabbit,,SoDev-,0
8045,2,IRREGARDLESS#3251,14,Platinum 3,1%,,,0
8046,-18,DNA#2937,14,Platinum 3,DNA,,,0
8047,2717,Antru#2315,14,Platinum 3,TeTe-_-,,,0
8048,395,You#1079,14,Platinum 3,,Zaba,,0
8049,1795,Madrif#8505,14,Platinum 3,,,Madrif_tt69,0
8050,-500,BlacShoulderClan#0440,14,Platinum 3,,Xavier 88 Swamp,,0
8051,65,EngagingShape#2589,14,Platinum 3,HaZeFaZe,,,0
8051,65,ReconCash#3167,14,Platinum 3,XiLeNcE,,,0
8053,-501,FamousGold#3830,14,Platinum 3,MartSharts,,,0
8054,5106,SurrealLion#0611,14,Platinum 3,,TROY DADDY DAD,,0
8055,-500,QuickLeader#1047,14,Platinum 3,,,achicks77,0
8056,543,DirectSkull#2238,14,Platinum 3,Vendetta.,,,0
8057,2713,impowered#3321,14,Platinum 3,impo,,,0
8058,-880,FunRodeo#5807,14,Platinum 3,,,Henes_406,0
8059,878,svntv#4331,14,Platinum 3,,,M_4_G_0_99_,0
8060,628,WittyButcher#7924,14,Platinum 3,DavidGamerQ,,,0
8061,1329,StreetSweep#5605,14,Platinum 3,,BabaBets,,0
8062,-593,BestWarrior#1037,14,Platinum 3,,,Jehbzy,0
8063,322,SuperbShield#2213,14,Platinum 3,Popsta,,,0
8064,-503,FunShell#1078,14,Platinum 3,iQ-SubJEKT,,,0
8065,1416,CloakingExec#3856,14,Platinum 3,,FilthyBacca,,0
8066,3053,Shaddydaddy#0068,14,Platinum 3,,X Saber Fenix,,0
8067,-95,TheGrimGriefer#0091,14,Platinum 3,The Grim Griefer,,,0
8068,-529,Orpheus#0296,14,Platinum 3,,RessAtDorsia,,0
8069,407,DrGmoney#3021,14,Platinum 3,,Dr Gmoney#8173,,0
8070,-537,Tick#0836,14,Platinum 3,Tick,I Like Blankets,,0
8071,-505,FunPerson#5602,14,Platinum 3,tmiinik,,,0
8072,4773,Dante#5033,14,Platinum 3,아리아,,Orcasis98,0
8073,-505,ReadyPerson#1345,14,Platinum 3,橘秋,,,0
8074,4598,BigEffort#3804,14,Platinum 3,Zerlos,,,0
8075,172,UnusualSnake#5834,14,Platinum 3,Wamze^,,,0
8076,153,SonarSmiley#2465,14,Platinum 3,,,TheLimitlessBoy,0
8077,-537,PromptGold#7817,14,Platinum 3,[PHAT] ☈ɏᵾ 💎,,,0
8078,-506,FastScore#0560,14,Platinum 3,Cicikuş,,,0
8079,-506,LeadingPanda#6078,14,Platinum 3,NNN_NNN,,,0
8080,288,DaringDagger#1656,14,Platinum 3,Quanz,,,0
8081,861,woahhsy#4233,14,Platinum 3,,,woahhsy,0
8082,-507,CappuLiCcino#4363,14,Platinum 3,日一善行,,,0
8083,655,AthleticTree#1577,14,Platinum 3,who,,,0
8084,264,SuddenGuide#9956,14,Platinum 3,kst.kiko小猪,,,0
8085,537,jacobl0927#2570,14,Platinum 3,,Jacobl0927,,0
8086,903,MOYSUCKS#0161,14,Platinum 3,,,MOYSUCKS,0
8087,-509,cem#1204,14,Platinum 3,Anita Max Wynn,,,0
8088,2236,ExaltedBreaker#3708,14,Platinum 3,Oshu,,Eire_Lynchy,0
8089,-413,CrazyFrog#3469,14,Platinum 3,Matamune,,,0
8090,-259,ImposingWrangler#2144,14,Platinum 3,,YOUNG1PACT#6918,,0
8091,62,Samurai#7233,14,Platinum 3,V||M,,,0
8092,-192,Qrowne#5957,14,Platinum 3,Qrowne,,,0
8093,-95,NimbleWrangler#6338,14,Platinum 3,,,laserbeam_09,0
8094,-83,NaMaTaMa#0175,14,Platinum 3,what can i say,,Sprite-ZJW,0
8095,2006,FunVictor#3306,14,Platinum 3,,,Jr-isdirty,0
8096,-431,DraggnnMyyNutzzz#4582,14,Platinum 3,,,DragnMyNutzz,0
8097,325,BusinessExpert#8049,14,Platinum 3,LilHalo,,,0
8098,121,Algae#1778,14,Platinum 3,AALGAE,,,0
8099,-511,roogle#1641,14,Platinum 3,roogle,,,0
8100,-508,Cola#0063,14,Platinum 3,,,Bumblud,0
8101,-508,NimbleLion#1321,14,Platinum 3,ordepledup,,,0
8102,-508,BusinessGamer#2990,14,Platinum 3,VODKA,,,0
8103,-508,SuddenTurret#1833,14,Platinum 3,Carpe D.,,,0
8104,326,SkulledHolster#4763,14,Platinum 3,radiator springs,,,0
8105,-642,FunHabit#1656,14,Platinum 3,,,lonedaboyl,0
8106,-510,IRyz0nI#6807,14,Platinum 3,IRyz0nI,,,0
8107,532,DynamicTrain#4880,14,Platinum 3,Kohaku,,,0
8108,2817,NotedPro#2780,14,Platinum 3,Anton,,,0
8109,-512,ohji#5412,14,Platinum 3,-,,,0
8110,89,TrannosaurusBex#0874,14,Platinum 3,,,TrannosaurusBex,0
8111,-511,RapidPanda#0557,14,Platinum 3,,Nukem x best,,0
8112,1373,Maxie#5620,14,Platinum 3,Maxieguy,,,0
8113,-512,SneakyCatwalk#1783,14,Platinum 3,󠀡󠀡,,,0
8114,-82,GreenSoldier#0365,14,Platinum 3,ErGrejt,,,0
8115,-578,SmashSpark#6117,14,Platinum 3,Ressidis,,,0
8116,-513,SkeletalOrb#6167,14,Platinum 3,黑羽求白,CladBanjo994723,,0
8117,-513,SpeedyVision#6753,14,Platinum 3,ABBSOLUT9,,,0
8118,-513,PowerSense#0159,14,Platinum 3,STARSBY,,,0
8119,-513,CrazyFrog#2451,14,Platinum 3,BlooddCooll,,,0
8120,-511,PlayfulStyle#5494,14,Platinum 3,,Black Ares,,0
8121,443,RandomImpala#8420,14,Platinum 3,,Sneak#4578,,0
8121,443,VirtualZipline#5542,14,Platinum 3,,Mitchv604,,0
8123,809,CrystalChannel#9880,14,Platinum 3,,Erytz,,0
8124,-511,GreenSkull#1693,14,Platinum 3,Bousillator,,,0
8125,-511,highonʍǝǝd#1462,14,Platinum 3,i love getting high on weed,,,0
8126,-510,PrimeDrum#0095,14,Platinum 3,,,AcePheonixx,0
8127,681,LadyBoyLover#2463,14,Platinum 3,,,ObamaBeenLacken,0
8128,476,SkulledGrenade#0010,14,Platinum 3,抖音克星,,,0
8129,-625,FAbsS#1545,14,Platinum 3,Fabss,,,0
8130,552,FastZipline#0205,14,Platinum 3,TOTO,,,0
8131,-513,NotedWeb#8239,14,Platinum 3,,,ltskie,0
8132,1563,Mo#7216,14,Platinum 3,MO,,MilkTeaQueen,0
8133,-215,GUTS#0419,14,Platinum 3,,BUBLUBS123,,0
8134,-862,BigBrain#4512,14,Platinum 3,,,fedearg557,0
8135,-342,EngagingOrb#4114,14,Platinum 3,Look at the vault fool,,,0
8136,992,CuddlyPlace#2023,14,Platinum 3,blackoutg,,GRASOHELIOS,0
8137,-233,Lazerrrmi#6330,14,Platinum 3,UNS | Lazer,,,0
8138,943,FitEgg#2580,14,Platinum 3,,,Tropper91,0
8139,-511,AthleticTiger#6939,14,Platinum 3,,GutSmuggler,,0
8140,498,BattleProp#5989,14,Platinum 3,PigNamedPeter,,,0
8141,-296,stop#0121,14,Platinum 3,stop,,,0
8142,2238,WittyDagger#5783,14,Platinum 3,,,bugzy2_6_88,0
8143,-441,Johnboy#0230,14,Platinum 3,Johnboy,,,0
8144,889,steelfoam#8441,14,Platinum 3,steelfoam,,,0
8145,-84,BigKatana#1178,14,Platinum 3,,,Monkey_D_Teushi,0
8146,2325,Swiftly#1348,14,Platinum 3,,,Fallen_conscious,0
8147,-512,Goblin#1101,14,Platinum 3,Check Please,,,0
8148,-512,Tsoonie#9833,14,Platinum 3,Tsoonie_,,,0
8149,-608,hs#5940,14,Platinum 3,Haison,,,0
8150,786,00#0000,14,Platinum 3,Rei,,,0
8151,-513,Percules#9180,14,Platinum 3,,PERCSEIDON,,0
8152,-513,BigPlace#2169,14,Platinum 3,Dream. E,,,0
8153,34,SkulledTrain#4938,14,Platinum 3,Immanuel,,,0
8154,-512,PlayfulPro#2332,14,Platinum 3,- ̗̀❀°Rewenywka °̥,,,0
8155,661,FleetCharge#4081,14,Platinum 3,jl,,,0
8156,24519,VirtualSoup#5688,14,Platinum 3,,,Zal-oh,0
8157,-513,EliteBuky#2292,14,Platinum 3,,ELITE BUKY,,0
8158,-548,Hi-techBoss#1987,14,Platinum 3,Cheswick,,,0
8159,-513,AthleticMap#2974,14,Platinum 3,JayTen,,dstrikes621,0
8160,-536,GreatRig#1382,14,Platinum 3,Balls Sweden,,,0
8161,-514,BlueDrum#1410,14,Platinum 3,el Loc0 3,,,0
8162,-514,AK0TEAHNW#4702,14,Platinum 3,硕硕,,,0
8163,434,ForemostChannel#2793,14,Platinum 3,,xLe Mario,,0
8164,45,SuperNinja#2913,14,Platinum 3,,,StrangerChess,0
8165,-42,uki#9274,14,Platinum 3,ウキ,,,0
8165,-42,BalletVision#0362,14,Platinum 3,zai,,,0
8167,6096,ElectricTrap#4431,14,Platinum 3,我这一生如履薄冰,,,0
8168,-61,SneakyTiger#9607,14,Platinum 3,Narik,,,0
8169,-517,LuckyTiger#0112,14,Platinum 3,背刺,,,0
8170,1931,Requiem#0091,14,Platinum 3,Shy,,,0
8171,792,NightWarrior#2568,14,Platinum 3,DOKEてんあんもん！,,,0
8172,-1413,OT#8515,14,Platinum 3,CHIOT,,,0
8173,-519,SnappyDrum#6369,14,Platinum 3,TheEpic,,,0
8174,97,StealthyRig#4682,14,Platinum 3,,,CertifiedWallz-,0
8175,-519,hoyper#0377,14,Platinum 3,хойпер,,,0
